ein,env,geo,tradeassoc,name,p3orgpur,fisyr,ntee1,nteecc,state,zip5,ntee2007a,tradeassoc
43461361,9,,,GREYHOUND RESCUE OF NEW ENGLAND INC,ANIMAL WELFARE,1999,D,D20,MA,1756,D20,
141795123,9,,,"GRROWLS-NY, Inc.",Golden Retriever Rescue,2002,D,D20,NY,13217,D20,
411941017,9,,,GUARDIAN ANGEL SHELTERS,Animal Advocacy,1999,D,D20,MN,55063,D20,
710845467,9,,,GUARDIAN ANGELS CAT CLUB,RESCUE AND REHOME OF FELINES,2003,D,D20,AR,71901,D60,
232951227,9,,,Guardians of Mercy Animal League,Operation of an animal shelter,2001,D,D20,PA,18428,D20,
581400129,9,,,"GWINNETT HUMANE SOCIETY, INC.",CARE AND PROTECTION OF MISTREATED AND ABUSED ANIMALS AND ADOPTION OF ANIMALS BY THE PUBLIC.,1998,D,D20,GA,30246,D20,
46512448,9,,,H BROOKS TRUST - ANIMAL RESCUE LEAGUE 2815558,OPERATING SUPPORT,1998,D,D20,MA,2105,D11,
770454771,9,,,"H.O.R.S.E. RESCUE & SANCTUARY, INC.","Rescue, rehab. & plcmt/sanctuary of unwanted horses",2002,D,D20,NY,14592,D20,
311748166,9,,,HAINES ANIMAL RESCUE KENNEL,"Animal Control, Shelter with Spay & Neuter Services",2001,D,D20,AK,99827,D20,
237412344,9,,,HALIFAX COUNTY HUMANE SOCIETY,HUMANE SOCIETY,1998,D,D20,NC,27839,D20,
521961325,9,,,"HANDS OF LOVE, INC.",HELP THE NEEDY,1999,D,D20,MD,20872,Q33,
541383931,9,,,HANOVER HUMANE SOCIETY,IMPROVE ANIMAL WELFARE,1998,D,D20,VA,23005,D20,
391811100,9,,,HAPPY ENDINGS INC,PREVENTION OF CRUELTY TO ANIMALS,2001,D,D20,WI,53207,D20,
561888438,9,,,"HAPPY HILLS ANIMAL FOUNDATION, INC.",To prevent cruelty to animals,2001,D,D20,NC,27355,D20,
521659602,9,,,HAPPY TALES HUMANE,HUMANE SOCIETY,2000,D,D20,TN,37064,D20,
311587756,9,,,HARLEQUIN HAVEN GREAT DANE RESCUE,ANIMAL RESCUE,1998,D,D20,OH,45201,D20,
232767581,9,,,HARNESS HORSE RETIREMENT AND YOUTH ASSOC. INC,"THE CORPORATION IS ORGANIZED EXCLUSIVELY FOR CHARITABLE, EDUCATIONAL AND HUMANE PURPOSES. THE OBJECTIVES OF THIS CORPORATION SHALL IDENTIFY ANIMALS IN NEED, PARTICULARLY THE EQUINE SPECIES, AND LOCATE AND/OR PROVIDE HUMANE CARE AND ALL SERVICES NECESSARY TO PROMOTE, FOSTER, AND PROVIDE FOR THE ANIMALS WELL BEING. ADDITIONALLY HUMANE EDUCATIONAL PROGRAMS WILL BE OFFERED TO THE PUBLIC PROMOTING AND FOSTERING KNOWLEDGEABLE AND RESPONSIBLE CARE OF THE ANIMALS. YOUTH GROUPS WILL BE ESTABLISHED TO",1998,D,D20,PA,17747,D20,
990330848,9,,,HAWAII CAT FOUNDATION,Promote welfare of Hawaii's cats including prevention of cruelty through humane reduction of feral/stray cat population through an effective non-leethal management program,2001,Z,D20,HI,96816,D20,
581606805,9,,,"HAWKINS COUNTY HUMANE SOCIETY, INC.",Charitable humane shelter,1998,D,D20,TN,37857,D20,
941541169,9,,,HEALDSBURG ANIMAL SHELTER,ANIMAL SHELTER/CONTROL,1998,D,D20,CA,95448,D20,
481120427,9,,,HEART OF AMERICA HUMANE SOCIETY,PET ADOPTION & SPAY/NEUTER,1998,D,D20,KS,66282,D20,
830346060,9,,,HEART OF AMERICA PEOPLE & FRIENDS,SAVING & REHABILITATED UNWANTED DOGS,2003,D,D20,MO,63362,G43,
580974148,9,,,Heart of Georgia Humane Society,Humane Society,2003,D,D20,GA,31209,D20,
431062532,9,,,HEART OF MISSOURI HUMANE SOCIETY OF JEFFERSON CITY,Care and preservation of animals,1999,D,D20,MO,65102,D20,
742890332,9,,,"HEART OF TEXAS LAB RESCUE, INC.",Rescue labs from unsafe situations and place them in loving homes,2000,D,D20,TX,78758,D20,
431819515,9,,,HEARTLAND HUMANE SOCIETY OF MISSOURI,RESCUE ABANDONED CATS AND DOGS,1999,D,D20,MO,63376,D20,
752583927,9,,,"HEARTS FOR ANIMAL, INC.",CARE FOR ABUSED ANIMALS,1998,D,D20,TX,76133,D20,
311670901,9,,,HEAVENS CORNER FOR ENDANGERED ANIMALS,Endangered animals and public education,2001,D,D20,OH,45381,D34,
392030468,9,,,HELEN PUNKE NO KILL ANIMAL RESCUE ANIMAL RESCUE AND SANCTUARY,Sanctuary services for animals,2002,D,D20,WI,53086,B70,
954067643,9,,,HELP ELEVATE LIFE FOR PETS (H.E.L.P.),SAVING DOGS & CATS FROM BEING KILLED,1999,D,D20,AZ,85013,D20,
383097153,9,,,HELP ORPHANED PETS EVERYWHERE,Care & prevention of cruelty to animals,2001,D,D20,MI,49938,D20,
421247489,9,,,"HELP THE ANIMALS, INC",ANIMAL WELFARE,1998,D,D20,IA,50313,D20,
931036547,9,,,"HELPING ANIMALS LIVE ON, INC.",CARE & HOUSING FOR ABANDONED ANIMALS,1998,D,D20,OR,97394,D20,
50422698,9,,,HELPING HANDS FOR ANIMALS,Care of animals,2001,D,D20,RI,2885,D20,
480597124,9,,,"HELPING HANDS HUMANE SOCIETY, INC.",HUMANE TREATMENT OF ANIMALS,1998,D,D20,KS,66617,D20,
650333032,9,,,HELPING HOMELESS CATS,SPAY/NEUTER/ADOPT OUT WILD CATS,1998,D,D20,FL,33070,D20,
650333002,9,,,"HELPING HOMELESS CATS, INC",LOW COST SPAY/NEUTER CATS TO HUMANELY CONTROL POPULATION OF UNWANTED ANIMALS 734 SPAYED IN 2000,2000,D,D20,FL,33070,D20,
710949539,9,,,HELPING OUT PETS EVERYDAY,ANIMAL RESCUE,2003,D,D20,CA,91730,D20,
911838253,9,,,HELPLINE ADOPTION PET INFORMATION DBA ANIMAL RESCUE OF FRESNO,ANIMAL RESCUE - NON KILL SHELTER,1998,D,D20,CA,93755,D20,
351384739,9,,,"HENDRICKS COUNTY HUMANE SOCIETY, INC.",THE HENDRICKS COUNTY HUMANE SOCIETY IS A PRIVATE NON-PROFIT ORGANIZATION WHICH EXISTS TO: EDUCATE THE COMMUNITY ABOUT THE HUMANE CARE AND TREATMENT OF ANIMALS; END PET OVERPOPULATION; ADVOCATE ANIMAL WELFARE; AND FURTHER THE BOND BETWEEN PEOPLE AND ANIMAL,2001,D,D20,IN,46122,D20,
363055921,9,,,HENRY COUNTY HUMANE SOCIETY,"HUMANE SOCIETY FOR CATS, DOGS",1999,D,D20,IL,61443,D20,
161145993,9,,,HERKIMER COUNTY HUMANE SOCIETY,PROVIDE ANIMAL WELFARE,1998,D,D20,NY,13407,D20,
223287221,9,,,"HHOP, INC AKA HELPING HANDS OF PASSAIC, INC","To raise funds for improvements, supplies & care for the Passaic Animal Shelter",2001,D,D20,NJ,7015,D11,
416172550,9,,,HIAWATHA ANIMAL HUMANE SOCIETY,INCOLCATION OF HUMANE PRINCIPLES,2003,D,D20,MN,55041,D20,
411740717,9,,,HIBBING ANIMAL SHELTER,HUMANE CARE OF ANIMALS,1999,D,D20,MN,55746,D20,
953816859,9,,,Hi-Desert Humane Center,Humane care of animals,2001,D,D20,CA,92284,D20,
371202289,9,,,HIGHLAND ANIMAL SHELTER,PROVIDE HOMES FOR ANIMALS,1998,D,D20,IL,62249,D20,
310793084,9,,,HIGHLAND COUNTY HUMANE SOCIETY,ANIMAL HUMANE SOCIETY,1998,D,D20,OH,45133,D20,
570630156,9,,,"HILTON HEAD HUMANE ASSOCIATION, INC.","TO ADOPT, SHELTER AND PLACE ABANDONED PETS",1998,D,D20,SC,29925,D20,
20589199,9,,,"HOLLY'S PLACE, INC.",ANIMAL RESCUE F RELOCATION,2002,D,D20,KY,40342,D20,
341969563,9,,,HOLMES COUNTY HUMANE SOCIETY INC,TO PREVENT THE CRUELTY OF ANIMALS,2002,D,D20,OH,44654,D20,
311509999,9,,,"HOME AT LAST, INC.","ANIMAL RESCUE & CARE, HUMANE EDUCATION",1999,D,D20,KY,40330,D20,
571115662,9,,,Home Away From Home Rescue,Animal Rescue & Shelter,2002,D,D20,SC,29505,D20,
223408244,9,,,Homeless Animal Adoption League,ANIMAL RESCUE & ADOPTION,2002,D,D20,NJ,7003,D20,
640925751,9,,,"HOMELESS ANIMALS RELIEF PROJECT, INC.","ANIMAL WELFARE, PRIMARILY SPAY/NEUTER SERVICES.",2003,D,D20,MS,38668,D20,
232972093,9,,,"Homeless Cat Management Team, Inc.",To sterilize living in outdoor colonies.,2003,D,D20,PA,15233,D20,
943177950,9,,,HOMELESS CAT NETWORK,PROVIDE FOOD AND VETERINARIAN SERVICES TO THE HOMELESS CAT POPULATION,1998,D,D20,CA,94070,D20,
760283479,9,,,"HOMELESS PET PLACEMENT LEAGUE, INC.",ADOPTION OF HOMELESS DOGS & CATS,1998,D,D20,TX,77277,D20,
920127477,9,,,HOMER ANIMAL FRIENDS,HUMANE TREATMENT OF PETS,1999,D,D20,AK,99603,D20,
43034619,9,,,"HOMES AND RIGHTS FOR ANIMALS, INC.",TO ASSIST HOMELESS ANIMALS.,1998,D,D20,MA,2722,D20,
752552165,9,,,"HOMEWARD BOUND ANIMAL RESCUE, INC.",ABANDONED ANIMAL CARE AND PLACEMENT,1998,D,D20,TX,76095,D20,
431603963,9,,,Homeward Bound Humane Society,Animal Welfare and Rescue,2003,D,D20,MO,63383,D20,
930687293,9,,,HOMEWARD BOUND PETS,HUMANE SOCIETY,2003,D,D20,OR,97128,D20,
751908103,9,,,HOOD COUNTY HUMANE SOCIETY INC.,PREVENTION OF CRUELTY TO ANIMALS,1998,D,D20,TX,76049,D20,
232563566,9,,,"HOPE FOR THE ANIMALS, INC","HOPE FOR THE ANIMALS INC ATTEMPTS TO ACCOMPLISH 3 PRIMARY GOALS: CARE AND TEMPORARY FOSTER HOMES FOR HOMELESS CATS AND DOGS; ESTABLISHMENT OF NON-EUTHANIZING SHELTER; AND, PROMOTE SPAYING OF DOGS AND CATS",1998,D,D20,PA,19067,D20,
752054374,9,,,HOPKINS COUNTY ANIMAL PROTECTION LEAGUE,ADOPTION OF ABANDONED DOGS AND CATS,1998,D,D20,TX,75482,D20,
616038980,9,,,HOPKINS COUNTY HUMANE SOCIETY INC,PREVENTION OF CRUELTY TO ANIMALS,1998,D,D20,KY,42431,D20,
581805215,9,,,HOT SPRINGS VILLAGE ANIMAL WELFARE LEAGUE,ANIMAL ADOPT'N/SUPPORT ANIMAL SHELTER,2000,D,D20,AR,71910,D20,
10427103,9,,,HOULTON HUMANE SOCIETY,ANIMAL SHELTER,1999,D,D20,ME,4730,D20,
311505991,9,,,HOUNDS HAVEN INC.,PROVIDE CARE & ADOPTION OF HOMELESS ANIMALS,1998,D,D20,OH,43917,D20,
943061685,9,,,HOUSE RABBIT SOCIETY,THE HOUSE RABBIT SOCIETY'S PURPOSE IS TO RESCUE RABBITS WHO ARE ABOUT TO BE EUTHANIZED AT SHELTERS AND TO EDUCATE PEOPLE ABOUT RABBITS AS INDOOR COMPANIONS.,1998,D,D20,CA,94501,D20,
522070388,9,,,"HOUSE RABBIT SOCIETY, BALTIMORE/D.C. CHAPTER, INC.","TO PROVIDE FOSTER CARE FOR DISCARDED PET RABBITS IN COOPERATION WITH ANTICRUELTY AND HUMANE SOCIETIES; TO ASSIST HUMANE SOCIETIES WITH RABBIT ADOPTIONS BY ADVERTISING IN LOCAL NEWSPAPERS, BY INTERVIEWING PROSPECTIVE ADOPTERS AND BY MATCHING RESPONSIBLE ADOPTERS WITH SUITABLE ANIMALS; TO ASSIST WITH SPAYING AND NEUTERING; TO PROVIDE ANY NECESSARY VETERINARY CARE FOR FOSTER RABBITS BEFORE PLACING THEM IN PERMANENT HOMES; TO REHABILITATE AND SOCIALIZE FORMERLY MISTREATED ANIMALS; TO EDUCATE THE PUBLIC ON RESPONSIBLE PET KEEPING AND HUMANE PRACTICES THROUGH PERSONAL INTERVIEWS, LECTURES, AND CLASSES; ETC.",1999,D,D20,MD,21218,D20,
521886443,9,,,"HUDSON COUNTY ANIMAL LEAGUE, INC.",CARE OF ABANDONED ANIMALS,1998,D,D20,NJ,7303,D20,
221500451,9,,,"HUDSON COUNTY DISTRICT SPCA, INC.",SHELTER & CARE FOR ANIMALS,1998,D,D20,NJ,7094,D20,
650756859,9,,,"HUMANE ANIMAL CARE COALITION, INC.",OPERATE ANIMAL SHELTER FOR COUNTY GOV.,1999,D,D20,FL,33037,D20,
770360140,9,,,HUMANE ANIMAL CARE SERVICES,PROVIDE ANIMAL CARE SERVICE,1998,D,D20,CA,95076,D20,
770053363,9,,,Humane Animal Rescue Team,Pet Rescue & Placement,2003,D,D20,CA,93016,D20,
621562896,9,,,HUMANE ANIMAL RESCUE TEAM,Low Cost Spay/Neuter programs,2001,D,D20,TN,37351,D20,
621175427,9,,,"HUMANE ANIMAL RESCUE TEAM (HART), INC",LOW COST COMMUNITY ANIMAL SPAY/NEUTER,2002,D,D20,TN,37351,D20,
752593050,9,,,"HUMANE ANIMAL RESCUE TEAM, INC.",ANIMAL CARE,1998,D,D20,TX,75015,D20,
237293589,9,,,HUMANE ASSN OF WARREN COUNTY,CARE OF STRAY AND OR ABUSED ANIMALS,1998,D,D20,OH,45036,D20,
310588218,9,,,HUMANE ASSOCIATION OF BUTLER COUNTY,CARE/ADOPTION OF UNWANTED ANIMALS-HUMANE SOC. UNDER OHIO LAW,1998,D,D20,OH,45067,D20,
951818273,9,,,"HUMANE EDUCATION LEAGUE, INC.",SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS,1998,D,D20,CA,90248,D20,
10686889,9,,,HUMANE RESEARCH COUNCIL,ASSIST GROUPS WORKING TO END ANIMAL CRUELTY,2003,D,D20,WA,98127,D20,
387198752,9,,,HUMANE SOCIETY AND ANIMAL RESCUE OF MUSK,PREVENT CRUELTY TO ANIMALS,1998,D,D20,MI,49443,D20,
942325502,9,,,HUMANE SOCIETY OF ALAMEDA,"ANIMAL CARE, CONTROL & PROTECTION",1998,D,D20,CA,94501,D20,
237037642,9,,,HUMANE SOCIETY OF ATLANTIC CTY 1519045979,SUPPORTING ORGANIZATION,1998,D,D20,PA,19109,D11,
520623165,9,,,"HUMANE SOCIETY OF BALTIMORE COUNTY, INC",TO PROVIDE EFFECTIVE MEANS FOR PREVENTION OF CRUELTY TO ANIMALS IN BALTIMORE COUNTY & CARRY HUMANE EDUCATION IN ALL POSSIBLE WAYS INTO COUNTY SCHOOLS AND HOMES.,1998,D,D20,MD,21136,D20,
382556864,9,,,HUMANE SOCIETY OF BAY COUNTY,"THE PURPOSE OF THE SOCIETY IS THE PREVENTION OF CRUELTY TO ANIMALS, THE REFIEF OF SUFFERING AMONG ANIMALS AND THE EXTENSION OF HUMANE EDUCATION",2000,D,D20,MI,48707,D20,
592097704,9,,,"HUMANE SOCIETY OF BAY COUNTY, INC.",ANIMAL SHELTER,1998,D,D20,FL,32405,D20,
237410316,9,,,HUMANE SOCIETY OF BEAUFORT COUNTY,EDUCATE THE PUBLIC ON RESPONSIBLE PET OWNERSHIP; SPONSOR CLINIC FOR SPAY AND NEUTER AND BOARD AND READY HOMELESS ANIMALS FOR ADOPTION,2000,D,D20,NC,27889,D20,
746432308,9,,,HUMANE SOCIETY OF BEXAR COUNTY TRUST,PREVENTION OF CRUELTY TO ANIMALS,1998,D,D20,TX,78299,D20,
710637392,9,,,"HUMANE SOCIETY OF BLYTHEVILLE, INC.",CARE/TREATMENT-ABANDONED ANIMALS,1999,D,D20,AR,72316,D20,
846319127,9,,,HUMANE SOCIETY OF BOULDER COUNTY TRUST,SUPPORT OF HUMANE SOCIETY,1998,D,D20,AZ,85001,D20,
841052768,9,,,"HUMANE SOCIETY OF BOULDER VALLEY, INC.",ANIMAL WELFARE ORGANIZATION,1999,D,D20,CO,80301,D20,
581692541,9,,,HUMANE SOCIETY OF CAMDEN COUNTY INC,PUBLIC PROTECTION,1998,D,D20,GA,31558,D20,
593531069,9,,,HUMANE SOCIETY OF CENTRAL FLORIDA,"TO PROTECT ANIMALS AND PREVENT CRUELTY TO ANIMALS BY PROVIDING SHELTER AND ADOOPTIONS FOR HOMELESS OR ABUSED ANIMALS,",2001,D,D20,FL,34787,D20,
710684622,9,,,HUMANE SOCIETY OF CLARK COUNTY,CARE OF NEGLECTED ANIMALS,2000,D,D20,AR,71923,D20,
581470292,9,,,HUMANE SOCIETY OF CLAYTON COUNTY,CARE FOR ABANDONED ANIMALS,1999,D,D20,GA,30237,D20,
931029577,9,,,HUMANE SOCIETY OF COTTAGE GROVE,ANIMAL SHELTER,1999,D,D20,OR,97424,D20,
581321867,9,,,"HUMANE SOCIETY OF DAVIDSON COUNTY, INC.","PROMOTE ANIMAL WELFARE THROUGH EDUCATION, INVESTIGATIONS, AND FINANCIAL ASSISTANCE",1999,D,D20,NC,27293,D20,
510162250,9,,,HUMANE SOCIETY OF DOUGLAS COUNTY,CARE OF ANIMALS,1998,D,D20,WI,54880,D20,
590711176,9,,,"HUMANE SOCIETY OF GREATER MIAMI, INC.,",TO PROVIDE FOR AND ENSURE THE PROPER CARE AND TREATMENT OF ANIMALS IN GREATER MIAMI.,1998,D,D20,FL,33147,D20,
581501038,9,,,HUMANE SOCIETY OF GRIFFIN,ADOPTION OF HOMELESS ANIMALS,1998,D,D20,GA,30223,D20,
943143241,9,,,Humane Society of Harney County,Human Treatment of Animals,2003,D,D20,OR,97720,D20,
311210284,9,,,HUMANE SOCIETY OF JACKSON COUNTY,TO PROVIDE SERVICES FOR STRAY ANIMALS AND TO EDUCATE THE PUBLIC ABOUT ANIMAL CARE.,1998,D,D20,IN,47274,D20,
10445336,9,,,HUMANE SOCIETY OF KNOX COUNTY,OPERATE ANIMAL SHELTER,1998,D,D20,ME,4841,D20,
920148196,9,,,HUMANE SOCIETY OF KODIAK,PREVENTION OF CRUELTY TO ANIMALS,1998,D,D20,AK,99615,D20,
240831491,9,,,HUMANE SOCIETY OF LACKAWANNA COUNTY,PREVENTION OF CRUELTY TO ANIMALS,1998,D,D20,PA,18411,D20,
751952061,9,,,HUMANE SOCIETY OF LEWISVILLE INC,ANIMAL WELFARE,1998,D,D20,TX,75057,D20,
591819562,9,,,"HUMANE SOCIETY OF MANATEE COUNTY, INC.","TO PROMOTE THE WELFARE OF ANIMALS IN MANTEE COUNTY, FL. ENCOURAGE KINDNESS, PROVIDE SHELTER, SUSTENANCE, AND MEDICAL TREATMENT TO ALL ANIMALS IN NEED, WITHOUT MAKING A PROFIT THEREFROM.",2000,D,D20,FL,34207,D20,
251497963,9,,,HUMANE SOCIETY OF MERCER COUNTY,CARE & PROTECTION OF ANIMALS,1998,D,D20,PA,16150,D20,
436018587,9,,,HUMANE SOCIETY OF MISSOURI TR # 027650E,SUPPORTING THE HUMANE SOCIETY OF MISSOURI,1998,D,D20,MO,63166,D11,
237281589,9,,,HUMANE SOCIETY OF MONTGOMERY COUNTY,ANIMAL CARE-EDUCATION,1998,D,D20,TX,77301,D20,
311140767,9,,,HUMANE SOCIETY OF MUHLENBERG COUNTY INC.,FIND HOMES FOR UNWANTED PETS,1999,D,D20,KY,42345,D20,
237179548,9,,,HUMANE SOCIETY OF NAVARRO COUNTY,CARE OF ANIMALS,1999,D,D20,TX,75110,D20,
582240397,9,,,"HUMANE SOCIETY OF NORTH GEORGIA, INC.",TO RESCUE AND PLACE ANIMALS FOR ADOPT,1998,D,D20,GA,30521,D20,
426079047,9,,,HUMANE SOCIETY OF NORTH IOWA,ANIMAL SHELTER,1998,D,D20,IA,50401,D20,
221894787,9,,,"HUMANE SOCIETY OF OCEAN CITY, INC.",CARE OF HOMELESS ANIMALS,1998,D,D20,NJ,8226,D20,
411433622,9,,,"HUMANE SOCIETY OF POLK COUNTY, INC.",CARE FOR AND ADOPT OUT HOMELESS ANIMALS,1998,D,D20,MN,56716,D20,
237180175,9,,,HUMANE SOCIETY OF PREBLE COUNTY INC,ADOPTION OF HOMELESS ANIMALS,1999,D,D20,OH,45320,D20,
410695608,9,,,HUMANE SOCIETY OF RAMSEY COUNTY,CARE AND SHELTER OF UNWANTED ANIMALS,1999,D,D20,MN,55108,D20,
382331137,9,,,HUMANE SOCIETY OF SCHOOL CRAFT COUNTY,Animal rescue & care,2001,D,D20,MI,49854,D20,
591905971,9,,,HUMANE SOCIETY OF SOUTH BREVARD INC,ANIMAL SHELTER,1998,D,D20,FL,32940,D20,
376040687,9,,,"HUMANE SOCIETY OF SOUTHERN ILLINOIS, INC.",PREVENTION OF CRUELTY TO ANIMALS,1999,D,D20,IL,62901,D20,
670254280,9,,,HUMANE SOCIETY OF ST THOMAS,Care of stray animals in St Thomas,2001,D,D20,VI,802,D20,
237412307,9,,,HUMANE SOCIETY OF SUMNER COUNTY,PLACEMENT OF STRAY/ABANDONED ANIMALS,1998,D,D20,TN,37077,D20,
850484044,9,,,HUMANE SOCIETY OF THE FOUR CORNERS,ESTABLISH A LOW-KILL ANIMAL SANCTUARY,2002,D,D20,NM,87401,D20,
481160286,9,,,HUMANE SOCIETY OF THE HEARTLAND,HUMANE SOCIETY/SMALL ANIMALS,1998,D,D20,KS,66063,D20,
931187879,9,,,HUMANE SOCIETY OF THE OCHOCOS,TO PREVENT CRUELTY TO ANIMALS,1998,D,D20,OR,97754,D20,
710401481,9,,,"HUMANE SOCIETY OF THE OZARKS, INC.",ANIMAL SHELTER PROGRAM SUPPORT,1998,D,D20,AR,72701,D20,
820349958,9,,,"HUMANE SOCIETY OF THE PALOUSE, INC.",ANIMAL SHELTER,1998,D,D20,ID,83843,D20,
820488015,9,,,HUMANE SOCIETY OF THE UPPER VALLEY,FINDING HOMES FOR ABANDON ANIMALS,2000,D,D20,ID,83405,D20,
351437346,9,,,HUMANE SOCIETY OF TIPTON COUNTY,"ANIMAL RESCUE, ADOPTION, EDUCATION",1999,D,D20,IN,46072,D20,
756030459,9,,,HUMANE SOCIETY OF TOM GREEN COUNTY,PREVENTION OF ANIMAL CRUELTY.,1998,D,D20,TX,76905,D20,
591731206,9,,,"HUMANE SOCIETY OF WALTON COUNTY, INC.",COUNTY HUMANE SOCIETY,1998,D,D20,FL,32433,D20,
621072734,9,,,Humane Society of Warren County,Animal Shelter,2001,Z,D20,TN,37110,D20,
411469232,9,,,HUMANE SOCIETY OF WRIGHT COUNTY,"THE SOCIETY'S PURPOSE IS TO PROMOTE PROGRAMS TO ELIMINATE CRUELTY TO ANIMALS, CONTROL OVERPOPULATION, AND EDUCATE THE PUBLIC RE: CARE OF ANIMALS.",1998,D,D20,MN,55313,D20,
581659819,9,,,HUMANE SOCIETY'S MOUNTAIN SHELTER INC.,ANIMAL SHELTER,1998,D,D20,GA,30546,D20,
112991697,9,,,"HUMANE URBAN GROUP, INC.",PREVENTION OF CRUELTY TO ANIMALS,1998,D,D20,NY,11023,D20,
621106844,2,4,,HUMMER-BIRD STUDY GROUP INC ROBERT R SARGENT,PRESERVE & study hummer birds,2003,D,D20,AL,35173,D20,
621651766,9,,,"HUMPHREYS COUNTY HUMANE SOCIETY, INC","To prevent cruelty to animals, and help injured and homeless animals",2001,D,D20,TN,37101,D20,
226073973,9,,,HUNTERDON COUNTY DISTRICT SPCA INC,ANIMAL SHELTER,1998,D,D20,NJ,8848,D20,
311157917,9,,,HUNTINGTON COUNTY HUMANE FOUNDATION,EDUCATION & PREVENTION OF CRUELTY TO ANIMALS,1999,D,D20,IN,46750,D20,
480571072,9,,,HUTCHINSON HUMANE WELFARE ASSOC. INC,NON-PROFIT ANIMAL SHELTER,1998,D,D20,KS,67502,D20,
364404788,9,,,ILLINOIS COCKER RESCUE,"The establishment and operation of a sanctuary for homeless animals, the prevention of cruelty to animals, the relief of suffering of animals and the humane treatment of animals.",2001,D,D20,IL,60033,D20,
363932650,9,,,ILLINOIS FEDERATION OF HUMANE SOCIETIES,ANIMAL SHELTERS & HUMANE SOC ORGANIZATION,2002,Z,D20,IL,61603,D20,
362182047,9,,,ILLINOIS HUMANE SOCIETY,PROMOTE THE WELFARE OF CHILDREN AND ANIMALS,1998,D,D20,IL,60611,D20,
522133100,9,,,IMOM INC,BENEFIT OF SICK OR INJURED ANIMALS,2000,D,D20,MD,20772,D20,
371459375,9,,,INDYFERAL INC,CARE FOR STRAY & FERAL CATS,2003,D,D20,IN,46230,D20,
330510385,9,,,INLAND EMPIRE SPCA,ANIMAL CONTROL & SAFETY,1998,D,D20,CA,92223,D20,
133590604,9,,,INSTITUTE FOR ANIMAL RIGHTS LAW,ANIMAL RIGHTS LAW,1998,D,D20,NM,87505,D01,
943255699,9,,,INTERNATIONAL AID FOR KOREAN ANIMALS AND KOREA ANIMAL PROTECTION SOCIETY,PREVENTION OF CRUELTY TO ANIMALS,1998,D,D20,CA,94620,Q12,
237430494,9,,,INTERNATIONAL ASSOCIATION FOR AQUATIC ANIMAL MEDICINE,SCIENTIFIC COMMUNICATION,1999,D,D20,MA,2536,D03,
841414636,9,,,INTERNATIONAL FOUNDATION FOR CULTURAL PROPERTY PROTECTION,The International Foundation for Cultural Property Protection (IFCPP) is a Colorado non-profit educational organization (corporation) dedicated to improving the professional conditions in the field of cultural property protection The exempt purpose of the,2001,D,D20,CO,80220,D20,
770450107,9,,,"INYO COUNTY ANIMAL RESOURCES & EDUCATION, INC",PUBLIC AWARENESS & ANIMAL WELFARE ISSUES,1999,D,D20,CA,93515,D20,
411451874,9,,,ISANTI COUNTY HUMANE SOCIETY,PREVENTION OF CRUELTY TO ANIMALS,1999,D,D20,MN,55008,D20,
752649949,9,,,"ISLAND GIRL ANIMAL RESCUE SOCIETY, INC","Animal care, adoption and neuter/spay",2001,D,D20,TX,76121,D20,
591593526,9,,,JACKSONVILLE DOG FANCIERS ASSOC. INC,Encourage interests of dogs and dog fanciers,1999,D,D20,FL,32203,D60,
420888028,9,,,JASPER COUNTY ANIMAL RESCUE LEAGUE & HUMANE SOCIETY,ANIMAL CONTROL AND PLACEMENT,1999,D,D20,IA,50208,D20,
10591699,9,,,Jasper County Humane Society,PROVIDE A COUNTY HUMANE SOCIETY,2003,D,D20,GA,31064,D20,
561356804,9,,,"JOHNSTON COUNTY SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS, INCORPORATED","CARE FOR STRAY, LOST ANIMALS.",1998,D,D20,NC,27520,D20,
954425441,9,,,JOLENE'S HORSE RESCUE,TO RESCUE HORSES BOUND FOR SLAUGHTER AND THOSE REQUIRING MEDICAL TREATMENT. HORSES ARE REHABILITATED AND PLACED IN NEW HOMES.,1999,D,D20,CA,93550,D20,
593522972,9,,,"Journey's End Animal Sanctuary, Inc","The primary purpose of the organization is to provide lifetime care and sheltering of animals who, while still able to lead a quality life, are unable to find homes due to old age, chronic illness, handicaps, temperament issues or other factors. Occasiona",2000,D,D20,FL,32720,D20,
593529572,9,,,"Journey's End Animal Sanctuary, Inc.",Lifetime care of abandoned animals,2002,D,D20,FL,32720,D20,
386066849,9,,,JUNIOR WELFARE LEAGUE OF JACKSON,COMMUNITY SERVICE,2000,D,D20,MI,49204,S81,
42997679,9,,,"JUST CATS, INC.",ANIMAL SHELTER,1998,D,D20,MA,2048,D20,
581929186,9,,,"JUSTICE FOR ANIMALS, INC.",PROVIDE INFORMATION TO PUBLIC & PAY ANIMAL LEGAL CASES EXP.,2003,D,D20,NC,27636,D20,
680159628,9,,,K K'S DOBERMAN RESCUE/KAREN LAIR,HUMANE DOG CARE,1998,D,D20,CA,94558,D20,
760662661,9,,,"K-9 CORRAL, INC.","To provide temporary shelter, food and veterinary care for abandoned canines until suitable permanent adoptive families can be found.",2002,D,D20,TX,77357,D20,
